Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,CALC,NObeyesdad,Gender_Female,Gender_Male,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,TUE_Target,Basal Metabolic Rate,BMI
-0.5221243865315548,-0.8755893428985058,-0.8625581878787723,1,0,-0.7850187010698834,0.4041527212394904,1,0,-0.013073263985237213,0,-1.1880391100619079,0,1,1,0,0,0,0,1,0,1,-0.23065203093502734,-0.6634212986866148
-0.5221243865315548,-1.9475992778306654,-1.1680769935237438,1,0,1.088341755265735,0.4041527212394904,1,1,1.6187585428550124,1,2.3397501195133885,1,1,1,0,0,0,0,1,0,0,-0.49026830863145093,-0.6819368651083221
-0.20688898174867157,1.0540285399793792,-0.36609012870569374,1,0,-0.7850187010698834,0.4041527212394904,1,0,-0.013073263985237213,0,1.163820376321623,2,1,0,1,0,0,0,1,0,1,-0.9055464324353848,-0.7409665993949801
0.4235818278170949,1.0540285399793792,0.015808378350520555,0,0,1.088341755265735,0.4041527212394904,1,0,-0.013073263985237213,0,1.163820376321623,2,2,0,1,0,0,0,0,1,0,-0.535244181317337,-0.3556187860589299
-0.36450668414011317,0.8396265529929473,0.12273996032626044,0,0,-0.7850187010698834,-2.1670227344876687,1,0,-0.013073263985237213,0,-1.1880391100619079,1,3,0,1,0,0,0,1,0,0,-0.2915461788966612,-0.16952220856184708
0.7388172325999781,-0.8755893428985058,-1.282646545640608,0,1,-0.7850187010698834,0.4041527212394904,1,0,-0.013073263985237213,0,-1.1880391100619079,1,1,0,1,1,0,0,0,0,0,-2.1550635912626763,-1.186733143957794
-0.20688898174867157,-2.162001264817097,-1.2062668442293651,1,1,1.088341755265735,0.4041527212394904,1,0,-0.013073263985237213,0,-0.01210936687014236,1,1,1,0,0,0,1,0,0,0,-0.5544675222223716,-0.6561900804610491
-0.36450668414011317,-0.6611873559120762,-1.282646545640608,0,0,-0.7850187010698834,0.4041527212394904,1,0,-0.013073263985237213,0,2.3397501195133885,1,1,0,1,0,0,0,1,0,0,-1.9941945805310655,-1.2478560014465403
-0.049271279357229955,0.8396265529929473,-0.8625581878787723,1,1,1.088341755265735,0.4041527212394904,1,0,-0.013073263985237213,0,-0.01210936687014236,2,1,0,1,0,0,0,1,0,1,-1.5294618828619673,-1.1861865947626773
-0.36450668414011317,0.1964205920336515,-0.7097987850562866,1,1,-0.7850187010698834,0.4041527212394904,1,0,-0.013073263985237213,0,-0.01210936687014236,0,1,0,1,0,0,0,1,0,1,-1.29979354678602,-0.8383560170109539
0.2659641254256533,1.590033507445459,0.7032256910517063,1,1,1.088341755265735,0.4041527212394904,2,0,1.6187585428550124,0,1.163820376321623,1,4,0,1,0,0,0,1,0,2,0.3201944889567323,0.12225190985093996
-0.5221243865315548,0.1964205920336515,-0.2515205765888294,1,1,-0.7850187010698834,0.4041527212394904,2,0,-0.013073263985237213,1,1.163820376321623,1,3,1,0,0,0,0,1,0,1,0.28797347158713427,-0.33192270905713966
-0.36450668414011317,-0.5539863624188602,-1.1680769935237438,0,0,1.088341755265735,0.4041527212394904,1,0,1.6187585428550124,0,1.163820376321623,1,1,0,1,0,0,0,1,0,0,-1.855415549260504,-1.1400085912214843
2.6302296612972773,1.0540285399793792,0.4740865868179777,0,1,-0.7850187010698834,0.4041527212394904,1,0,-0.013073263985237213,0,1.163820376321623,2,4,0,1,1,0,0,0,0,1,-0.3018660776983123,0.10679858994433014
-0.20688898174867157,0.7324255594997313,-1.015317590701258,1,1,1.088341755265735,-2.1670227344876687,1,0,-1.6449050708254869,0,-0.01210936687014236,1,1,0,1,0,0,0,1,0,1,-1.691511274175466,-1.3170178537060415
